promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition
949,Reactivation_Percentage_Discount_949,Percentage_Discount,14.0,92.59,2025-06-28 10:41:42.644662,2025-08-23 10:41:42.644662,56,All_Customers,Email,Reactivation,Sports,0.072,46509.83,39.07
950,Cross_Sell_Free_Shipping_950,Free_Shipping,0.0,,2024-12-03 15:47:20.370731,2024-12-09 15:47:20.370731,6,Lapsed,Website_Banner,Cross_Sell,,0.14,4216.05,38.18
951,Retention_BOGO_951,BOGO,0.0,16.4,2025-07-04 07:18:46.122752,2025-07-20 07:18:46.122752,16,All_Customers,Website_Banner,Retention,Clothing,0.187,18650.38,30.61
952,Cross_Sell_Fixed_Amount_952,Fixed_Amount,91.29,22.95,2025-06-17 06:49:04.064353,2025-07-02 06:49:04.064353,15,Medium_Value,Social,Cross_Sell,,0.213,21777.97,35.17
953,Acquisition_Percentage_Discount_953,Percentage_Discount,12.6,0.0,2024-08-13 07:28:18.283660,2024-09-15 07:28:18.283660,33,Medium_Value,SMS,Acquisition,Beauty,0.146,14583.41,15.16
954,Upsell_Fixed_Amount_954,Fixed_Amount,-5.0,61.02,2025-02-20 05:03:15.466568,2025-02-08 05:03:15.466568,12,All_Customers,Push,Upsell,,0.084,6471.57,34.96
955,Acquisition_Percentage_Discount_955,Percentage_Discount,29.1,0.0,2025-05-25 22:42:07.284619,2025-07-20 22:42:07.284619,56,Low_Value,Push,Acquisition,,0.233,48984.24,49.77
956,Cross_Sell_Free_Shipping_956,Free_Shipping,0.0,1.36,2025-03-04 13:08:06.928749,2025-03-19 13:08:06.928749,15,High_Value,Social,Cross_Sell,Clothing,0.238,30239.79,17.59
957,Retention_Free_Shipping_957,Free_Shipping,0.0,0.0,2025-01-11 19:47:41.677661,2025-01-19 19:47:41.677661,8,High_Value,Website_Banner,Retention,,0.135,41155.73,40.99
958,Retention_Fixed_Amount_958,Fixed_Amount,47.76,0.0,2024-11-24 11:27:03.569706,2024-12-08 11:27:03.569706,14,All_Customers,Website_Banner,Retention,Home,0.218,47567.56,44.04
959,Upsell_Percentage_Discount_959,Percentage_Discount,38.6,0.0,2025-01-23 22:24:36.004282,2025-02-13 22:24:36.004282,21,High_Value,Push,Upsell,,0.221,24900.6,47.61
960,Acquisition_BOGO_960,BOGO,0.0,0.0,2024-09-20 19:15:38.054214,2024-10-20 19:15:38.054214,30,All_Customers,Social,Acquisition,Home,0.234,15319.07,22.27
961,Upsell_BOGO_961,BOGO,0.0,36.24,2024-07-17 16:23:12.079267,2024-08-06 16:23:12.079267,20,New_Customer,Push,Upsell,,0.064,14945.82,36.48
962,Upsell_Free_Shipping_962,Free_Shipping,0.0,37.18,2024-08-30 08:28:26.355678,2024-09-15 08:28:26.355678,16,High_Value,Email,Upsell,,0.167,26635.17,12.83
963,Retention_Percentage_Discount_963,Percentage_Discount,28.5,0.0,2025-06-02 00:53:05.341830,2025-06-05 00:53:05.341830,3,New_Customer,SMS,Retention,,0.136,39101.78,22.04
964,Cross_Sell_Percentage_Discount_964,Percentage_Discount,34.3,13.85,2025-06-12 22:44:45.095917,2025-06-28 22:44:45.095917,16,New_Customer,In_App,Cross_Sell,,0.081,23608.69,35.06
965,Acquisition_Fixed_Amount_965,Fixed_Amount,64.66,85.59,2025-05-27 03:42:32.210912,2025-07-20 03:42:32.210912,54,High_Value,In_App,Acquisition,,0.143,42507.53,26.61
966,Acquisition_BOGO_966,BOGO,0.0,86.54,2024-12-07 15:29:50.394480,2025-01-08 15:29:50.394480,32,High_Value,In_App,Acquisition,,0.092,29573.92,15.16
967,Retention_BOGO_967,BOGO,0.0,0.0,2024-07-23 12:35:46.434472,2024-08-06 12:35:46.434472,14,Lapsed,Social,Retention,Books,0.245,3783.33,31.95
968,Reactivation_Fixed_Amount_968,Fixed_Amount,65.27,80.16,2024-08-18 02:11:20.717689,2024-10-17 02:11:20.717689,60,Medium_Value,Website_Banner,Reactivation,Sports,0.102,29570.79,39.74
969,Upsell_BOGO_969,BOGO,0.0,0.0,2025-07-27 17:10:50.073915,2025-08-13 17:10:50.073915,17,Medium_Value,Push,Upsell,,0.072,16953.29,40.76
970,Reactivation_Free_Shipping_970,Free_Shipping,0.0,35.91,2024-08-04 07:35:02.546809,2024-09-01 07:35:02.546809,28,High_Value,Website_Banner,Reactivation,,0.059,43961.23,39.5
971,Reactivation_Percentage_Discount_971,Percentage_Discount,9.2,,2025-05-12 04:01:10.104428,2025-05-28 04:01:10.104428,16,New_Customer,SMS,Reactivation,Beauty,0.055,1604.8,36.21
972,Upsell_BOGO_972,BOGO,0.0,41.23,2025-08-21 17:13:02.832370,2025-09-03 17:13:02.832370,13,Medium_Value,Email,Upsell,,0.189,8823.94,13.01
973,Retention_BOGO_973,BOGO,0.0,0.0,2025-07-06 22:18:27.594549,2025-07-17 22:18:27.594549,11,New_Customer,Push,Retention,,0.059,9842.68,40.7
974,Reactivation_Fixed_Amount_974,Fixed_Amount,26.68,73.68,2024-07-26 12:52:38.652069,2024-09-24 12:52:38.652069,60,New_Customer,SMS,Reactivation,,0.082,10874.9,38.83
975,Upsell_Percentage_Discount_975,Percentage_Discount,27.0,,2025-09-11 08:38:21.942787,2025-09-17 08:38:21.942787,6,Low_Value,Social,Upsell,,0.219,33249.49,9.51
976,Retention_BOGO_976,BOGO,0.0,31.57,2024-10-14 09:01:44.580892,2024-10-28 09:01:44.580892,14,Low_Value,Email,Retention,,0.096,5396.83,24.96
977,Retention_Free_Shipping_977,Free_Shipping,0.0,34.49,2025-01-26 03:54:21.535042,2025-02-06 03:54:21.535042,11,Low_Value,Email,Retention,,0.084,9276.07,13.12
978,Reactivation_BOGO_978,BOGO,0.0,56.71,2025-04-05 15:13:53.196663,2025-05-04 15:13:53.196663,29,Medium_Value,SMS,Reactivation,,0.172,12513.61,6.64
979,Acquisition_Fixed_Amount_979,Fixed_Amount,82.57,99.38,2024-07-14 20:47:03.189654,2024-07-28 20:47:03.189654,14,New_Customer,Email,Acquisition,,0.081,9246.98,17.33
980,Acquisition_Free_Shipping_980,Free_Shipping,0.0,30.89,2024-07-23 08:14:10.989123,2024-09-08 08:14:10.989123,47,New_Customer,Push,Acquisition,Clothing,0.206,31638.85,12.07
981,Reactivation_Free_Shipping_981,Free_Shipping,-5.0,,2024-09-30 17:40:02.239134,2024-10-21 17:40:02.239134,21,All_Customers,Email,Reactivation,,0.155,12596.4,46.78
982,Upsell_Fixed_Amount_982,Fixed_Amount,75.09,29.09,2025-03-26 20:24:35.746875,2025-04-14 20:24:35.746875,19,Medium_Value,SMS,Upsell,,0.218,1825.75,10.48
983,Reactivation_Percentage_Discount_983,Percentage_Discount,15.7,41.79,2025-05-20 19:07:09.267363,2025-06-29 19:07:09.267363,40,Lapsed,In_App,Reactivation,Beauty,0.241,49512.82,32.13
984,Acquisition_Fixed_Amount_984,Fixed_Amount,88.25,72.72,2024-10-17 23:10:14.316369,2024-09-11 23:10:14.316369,36,Low_Value,SMS,Acquisition,,0.111,19216.74,26.19
985,Retention_Percentage_Discount_985,Percentage_Discount,7.5,,2024-12-08 20:47:09.933432,2024-12-18 20:47:09.933432,10,New_Customer,Email,Retention,,0.191,49661.04,25.02
986,Cross_Sell_Percentage_Discount_986,Percentage_Discount,32.9,85.19,2024-10-21 19:55:46.476625,2024-10-25 19:55:46.476625,4,Medium_Value,Email,Cross_Sell,Home,0.12,49886.1,48.61
987,Retention_Free_Shipping_987,Free_Shipping,0.0,12.21,2025-03-07 00:46:42.297643,2025-03-26 00:46:42.297643,19,Low_Value,In_App,Retention,,0.172,40497.37,13.26
988,Upsell_BOGO_988,BOGO,0.0,60.58,2025-09-03 12:47:08.385113,2025-09-10 12:47:08.385113,7,Low_Value,Push,Upsell,,0.184,10929.71,23.67
989,Acquisition_Percentage_Discount_989,Percentage_Discount,47.6,0.0,2024-07-08 05:59:28.763633,2024-08-31 05:59:28.763633,54,Low_Value,In_App,Acquisition,Clothing,0.164,16554.6,39.91
990,Retention_Fixed_Amount_990,Fixed_Amount,39.64,31.52,2024-12-10 14:35:39.641057,2024-12-16 14:35:39.641057,6,Low_Value,SMS,Retention,,0.087,36928.37,40.61
991,Acquisition_Fixed_Amount_991,Fixed_Amount,36.3,77.25,2025-07-13 20:53:05.980368,2025-07-28 20:53:05.980368,15,Lapsed,Social,Acquisition,,0.173,33552.67,37.48
992,Acquisition_Free_Shipping_992,Free_Shipping,0.0,70.79,2025-05-13 12:55:41.841434,2025-06-18 12:55:41.841434,36,Medium_Value,Social,Acquisition,,0.217,22833.98,7.51
993,Reactivation_Percentage_Discount_993,Percentage_Discount,13.6,0.0,2025-08-30 19:21:05.450105,2025-09-29 19:21:05.450105,30,New_Customer,In_App,Reactivation,Beauty,0.061,47818.05,18.74
994,Cross_Sell_Fixed_Amount_994,Fixed_Amount,94.01,0.0,2024-09-03 10:05:29.767757,2024-09-20 10:05:29.767757,17,Medium_Value,Push,Cross_Sell,,0.192,28243.75,36.55
995,Acquisition_Percentage_Discount_995,Percentage_Discount,6.0,48.51,2025-04-14 19:00:25.046648,2025-05-09 19:00:25.046648,25,Lapsed,Email,Acquisition,Home,0.121,48519.03,19.04
996,Upsell_Free_Shipping_996,Free_Shipping,0.0,87.04,2025-04-30 00:16:33.703809,2025-05-20 00:16:33.703809,20,New_Customer,Email,Upsell,Clothing,0.072,37564.74,10.79
997,Reactivation_Percentage_Discount_997,Percentage_Discount,30.6,65.48,2025-03-16 02:05:12.055280,2025-04-19 02:05:12.055280,34,New_Customer,In_App,Reactivation,,0.168,40118.39,5.65
998,Retention_Fixed_Amount_998,Fixed_Amount,86.02,87.2,2025-07-30 23:30:57.012679,2025-08-03 23:30:57.012679,4,Medium_Value,Website_Banner,Retention,Clothing,0.175,15453.7,16.52
999,Upsell_Fixed_Amount_999,Fixed_Amount,86.64,57.86,2025-01-26 04:26:10.713612,2025-02-15 04:26:10.713612,20,Medium_Value,Website_Banner,Upsell,,0.092,44066.31,15.06
1000,Cross_Sell_BOGO_1000,BOGO,0.0,43.24,2025-07-24 23:01:14.949059,2025-08-12 23:01:14.949059,19,Medium_Value,Push,Cross_Sell,Beauty,0.15,41571.37,45.75
1001,Cross_Sell_Fixed_Amount_1001,Fixed_Amount,18.13,8.65,2024-09-15 11:26:42.669955,2024-09-24 11:26:42.669955,9,Lapsed,Email,Cross_Sell,,0.245,26662.86,44.07
1002,Retention_Free_Shipping_1002,Free_Shipping,0.0,0.0,2025-08-18 15:07:32.253425,2025-09-03 15:07:32.253425,16,Low_Value,In_App,Retention,Sports,0.249,11061.71,34.89
1003,Reactivation_Fixed_Amount_1003,Fixed_Amount,14.23,0.0,2024-08-04 11:01:10.770279,2024-09-08 11:01:10.770279,35,Low_Value,Email,Reactivation,,0.13,36871.6,22.34
1004,Cross_Sell_Percentage_Discount_1004,Percentage_Discount,18.5,0.0,2024-07-27 23:13:37.421731,2024-08-06 23:13:37.421731,10,New_Customer,Email,Cross_Sell,,0.199,35708.85,21.07
1005,Reactivation_Percentage_Discount_1005,Percentage_Discount,44.9,66.72,2024-11-02 05:30:02.050911,2024-11-19 05:30:02.050911,17,High_Value,Website_Banner,Reactivation,Beauty,0.2,29192.11,36.85
1006,Acquisition_Fixed_Amount_1006,Fixed_Amount,15.85,15.16,2025-07-19 08:06:56.813514,2025-08-25 08:06:56.813514,37,All_Customers,SMS,Acquisition,,0.092,1118.41,15.83
1007,Reactivation_Free_Shipping_1007,Free_Shipping,0.0,0.0,2025-07-10 15:39:31.403983,2025-08-05 15:39:31.403983,26,High_Value,Email,Reactivation,,0.054,1681.45,10.68
1008,Upsell_Percentage_Discount_1008,Percentage_Discount,8.1,69.02,2025-03-19 15:56:45.893933,2025-03-24 15:56:45.893933,5,New_Customer,Push,Upsell,Electronics,0.103,34326.82,46.67
1009,Upsell_Free_Shipping_1009,Free_Shipping,0.0,99.61,2025-02-07 08:40:23.457895,2025-02-22 08:40:23.457895,15,High_Value,In_App,Upsell,,0.231,16897.79,12.23
1010,Cross_Sell_Free_Shipping_1010,Free_Shipping,0.0,53.33,2024-10-18 16:17:04.150923,2024-11-05 16:17:04.150923,18,High_Value,Website_Banner,Cross_Sell,,0.165,33211.81,41.85
1011,Acquisition_Fixed_Amount_1011,Fixed_Amount,91.88,30.95,2024-09-14 14:08:17.761883,2024-10-02 14:08:17.761883,18,Lapsed,In_App,Acquisition,Sports,0.187,32553.25,37.45
1012,Reactivation_Fixed_Amount_1012,Fixed_Amount,95.97,68.83,2025-01-28 17:59:09.419406,2025-03-13 17:59:09.419406,44,All_Customers,Website_Banner,Reactivation,,0.202,49517.18,28.5
1013,Cross_Sell_Percentage_Discount_1013,Percentage_Discount,14.8,0.0,2025-05-28 06:55:15.088742,2025-06-03 06:55:15.088742,6,Lapsed,Social,Cross_Sell,,0.18,23041.94,5.46
1014,Retention_Free_Shipping_1014,Free_Shipping,0.0,92.41,2025-06-14 20:33:36.666068,2025-06-23 20:33:36.666068,9,All_Customers,Email,Retention,,0.148,34376.66,13.93
1015,Reactivation_Free_Shipping_1015,Free_Shipping,0.0,38.62,2024-11-16 06:50:49.872620,2024-12-04 06:50:49.872620,18,Lapsed,Social,Reactivation,Home,0.188,48170.53,6.31
1016,Upsell_Free_Shipping_1016,Free_Shipping,0.0,0.0,2024-10-09 04:50:04.199766,2024-10-21 04:50:04.199766,12,High_Value,Email,Upsell,,0.087,44391.55,28.63
1017,Upsell_BOGO_1017,BOGO,0.0,34.55,2024-08-20 12:56:19.163004,2024-08-29 12:56:19.163004,9,Lapsed,Push,Upsell,,0.087,39041.66,26.28
1018,Acquisition_Free_Shipping_1018,Free_Shipping,0.0,,2025-07-28 16:17:30.158439,2025-08-28 16:17:30.158439,31,All_Customers,In_App,Acquisition,,0.07,20368.26,41.29
1019,Cross_Sell_Percentage_Discount_1019,Percentage_Discount,11.2,89.34,2025-01-29 08:55:28.020119,2025-02-11 08:55:28.020119,13,Lapsed,In_App,Cross_Sell,,0.139,46681.22,40.29
1020,Reactivation_Fixed_Amount_1020,Fixed_Amount,12.51,0.0,2025-01-20 14:08:13.199329,2025-03-09 14:08:13.199329,48,Low_Value,Push,Reactivation,,0.238,32626.43,17.19
1021,Retention_BOGO_1021,BOGO,0.0,0.0,2025-03-20 04:38:42.271029,2025-03-25 04:38:42.271029,5,New_Customer,Push,Retention,,0.074,32900.28,25.72
1022,Upsell_Fixed_Amount_1022,Fixed_Amount,40.66,19.02,2024-12-17 03:08:20.046994,2024-11-29 03:08:20.046994,18,New_Customer,SMS,Upsell,,0.087,26656.58,34.14
1023,Reactivation_Fixed_Amount_1023,Fixed_Amount,89.46,40.55,2025-01-13 18:36:54.575063,2025-02-02 18:36:54.575063,20,Medium_Value,In_App,Reactivation,Books,0.058,7212.39,23.85
1024,Acquisition_BOGO_1024,BOGO,0.0,82.72,2025-02-18 14:37:36.219063,2025-03-16 14:37:36.219063,26,All_Customers,Email,Acquisition,,0.071,37636.38,27.75
1025,Cross_Sell_Fixed_Amount_1025,Fixed_Amount,46.64,69.75,2025-06-20 01:08:11.604168,2025-07-06 01:08:11.604168,16,All_Customers,Push,Cross_Sell,Sports,0.069,4105.63,43.59
1026,Acquisition_Fixed_Amount_1026,Fixed_Amount,26.73,36.43,2025-04-19 12:04:45.920216,2025-05-05 12:04:45.920216,16,New_Customer,In_App,Acquisition,,0.196,41790.38,24.45
1027,Acquisition_Percentage_Discount_1027,Percentage_Discount,20.9,94.3,2025-04-30 14:53:41.415956,2025-05-24 14:53:41.415956,24,Medium_Value,SMS,Acquisition,,0.242,46293.12,19.52
1028,Acquisition_Free_Shipping_1028,Free_Shipping,0.0,0.0,2025-09-01 23:04:00.953241,2025-09-29 23:04:00.953241,28,Medium_Value,Website_Banner,Acquisition,Home,0.098,15822.47,30.66
1029,Cross_Sell_BOGO_1029,BOGO,0.0,0.0,2025-09-03 11:59:43.533427,2025-09-06 11:59:43.533427,3,New_Customer,In_App,Cross_Sell,,0.132,31822.98,31.37
1030,Cross_Sell_Fixed_Amount_1030,Fixed_Amount,27.02,0.0,2025-02-01 09:55:05.929930,2025-02-09 09:55:05.929930,8,All_Customers,Website_Banner,Cross_Sell,Sports,0.183,17820.02,37.89
1031,Reactivation_Fixed_Amount_1031,Fixed_Amount,75.91,0.0,2025-07-13 20:21:06.577274,2025-08-20 20:21:06.577274,38,High_Value,Push,Reactivation,Sports,0.157,11188.31,21.69
1032,Retention_Fixed_Amount_1032,Fixed_Amount,35.38,74.54,2025-01-24 16:36:58.017571,2025-01-04 16:36:58.017571,20,Medium_Value,Push,Retention,,0.083,15685.9,46.24
1033,Acquisition_BOGO_1033,BOGO,0.0,25.91,2024-08-30 14:04:21.223343,2024-10-11 14:04:21.223343,42,Medium_Value,SMS,Acquisition,Sports,0.175,25018.44,33.78
1034,Upsell_Percentage_Discount_1034,Percentage_Discount,23.0,54.58,2025-01-22 09:16:29.703690,2025-02-02 09:16:29.703690,11,All_Customers,Social,Upsell,,0.062,8959.58,31.64
1035,Acquisition_Percentage_Discount_1035,Percentage_Discount,18.1,29.75,2024-07-25 20:57:06.639662,2024-08-19 20:57:06.639662,25,High_Value,Website_Banner,Acquisition,,0.174,14725.39,34.57
1036,Acquisition_Fixed_Amount_1036,Fixed_Amount,93.99,0.0,2025-04-12 03:17:12.668067,2025-05-19 03:17:12.668067,37,All_Customers,Website_Banner,Acquisition,Beauty,0.193,35129.23,24.25
1037,Upsell_Free_Shipping_1037,Free_Shipping,0.0,46.03,2025-05-29 07:20:49.357235,2025-06-01 07:20:49.357235,3,All_Customers,Social,Upsell,,0.085,46884.42,7.71
1038,Cross_Sell_Percentage_Discount_1038,Percentage_Discount,45.2,35.3,2025-06-02 23:38:56.899649,2025-06-20 23:38:56.899649,18,Medium_Value,In_App,Cross_Sell,,0.086,21042.2,46.12
1039,Retention_BOGO_1039,BOGO,0.0,0.0,2025-06-12 11:46:43.637831,2025-07-03 11:46:43.637831,21,All_Customers,In_App,Retention,,0.211,25868.73,27.34
1040,Acquisition_Percentage_Discount_1040,Percentage_Discount,-5.0,0.0,2024-10-09 01:11:49.431705,2024-12-03 01:11:49.431705,55,All_Customers,Push,Acquisition,Sports,0.109,24587.41,5.52
1041,Reactivation_Free_Shipping_1041,Free_Shipping,0.0,5.62,2025-07-30 08:22:50.768847,2025-09-26 08:22:50.768847,58,Low_Value,In_App,Reactivation,,0.164,29509.28,7.15
1042,Retention_Free_Shipping_1042,Free_Shipping,0.0,0.0,2024-09-16 03:55:50.001588,2024-09-24 03:55:50.001588,8,Medium_Value,Push,Retention,,0.155,7193.89,15.35
1043,Reactivation_Free_Shipping_1043,Free_Shipping,0.0,0.0,2024-12-02 13:36:59.184649,2025-01-12 13:36:59.184649,41,All_Customers,In_App,Reactivation,,0.236,48729.34,27.5
1044,Reactivation_Percentage_Discount_1044,Percentage_Discount,21.0,18.06,2024-12-01 05:04:27.033129,2024-12-16 05:04:27.033129,15,Low_Value,Social,Reactivation,,0.062,31426.12,38.61
1045,Acquisition_Fixed_Amount_1045,Fixed_Amount,16.07,26.8,2025-07-23 03:03:37.379871,2025-08-16 03:03:37.379871,24,Low_Value,Email,Acquisition,Electronics,0.129,36358.2,27.13
1046,Cross_Sell_BOGO_1046,BOGO,0.0,88.23,2025-06-18 22:19:01.063077,2025-07-02 22:19:01.063077,14,Low_Value,Email,Cross_Sell,,0.249,37111.87,35.82
1047,Retention_Percentage_Discount_1047,Percentage_Discount,15.4,8.72,2025-05-14 13:26:11.622673,2025-05-28 13:26:11.622673,14,High_Value,Social,Retention,,0.155,43509.93,16.05
1048,Reactivation_Fixed_Amount_1048,Fixed_Amount,33.29,7.42,2024-11-15 23:54:02.593340,2025-01-04 23:54:02.593340,50,High_Value,In_App,Reactivation,Home,0.237,45114.2,27.72
1049,Retention_Percentage_Discount_1049,Percentage_Discount,26.3,0.0,2024-08-26 16:04:06.998735,2024-09-10 16:04:06.998735,15,Medium_Value,SMS,Retention,,0.157,17139.06,48.85
1050,Cross_Sell_BOGO_1050,BOGO,0.0,,2024-10-20 17:16:20.706942,2024-10-26 17:16:20.706942,6,New_Customer,In_App,Cross_Sell,,0.124,38988.13,45.21
1051,Upsell_Free_Shipping_1051,Free_Shipping,0.0,66.46,2025-03-15 04:34:20.128799,2025-03-31 04:34:20.128799,16,New_Customer,Website_Banner,Upsell,,0.097,43177.0,9.81
1052,Upsell_Free_Shipping_1052,Free_Shipping,0.0,23.4,2025-04-05 05:49:26.362049,2025-04-22 05:49:26.362049,17,New_Customer,Push,Upsell,Electronics,0.186,10347.99,48.0
1053,Acquisition_Percentage_Discount_1053,Percentage_Discount,21.9,74.55,2024-07-05 05:17:58.904103,2024-08-16 05:17:58.904103,42,High_Value,In_App,Acquisition,Beauty,0.186,16352.77,13.98
1054,Reactivation_Free_Shipping_1054,Free_Shipping,0.0,95.48,2025-07-01 05:55:41.132559,2025-08-12 05:55:41.132559,42,New_Customer,Social,Reactivation,Electronics,0.06,23407.47,6.75
1055,Cross_Sell_Percentage_Discount_1055,Percentage_Discount,15.0,49.52,2025-01-30 22:44:26.464844,2025-02-18 22:44:26.464844,19,Low_Value,In_App,Cross_Sell,,0.195,37502.47,16.61
1056,Acquisition_Free_Shipping_1056,Free_Shipping,0.0,62.02,2025-06-25 19:14:03.606816,2025-08-07 19:14:03.606816,43,Medium_Value,SMS,Acquisition,Sports,0.246,32877.37,20.45
1057,Cross_Sell_Free_Shipping_1057,Free_Shipping,0.0,95.21,2025-06-04 18:51:51.164159,2025-06-16 18:51:51.164159,12,New_Customer,Social,Cross_Sell,Books,0.057,36960.94,22.63
1058,Retention_Percentage_Discount_1058,Percentage_Discount,20.7,90.19,2025-02-19 14:23:59.771851,2025-02-23 14:23:59.771851,4,Low_Value,In_App,Retention,,0.093,14305.94,34.54
1059,Upsell_Percentage_Discount_1059,Percentage_Discount,20.2,51.1,2024-12-29 17:22:56.276254,2025-01-15 17:22:56.276254,17,High_Value,In_App,Upsell,Books,0.166,12925.29,32.16
1060,Acquisition_BOGO_1060,BOGO,0.0,2.12,2025-03-03 09:18:55.931811,2025-03-17 09:18:55.931811,14,All_Customers,Email,Acquisition,,0.117,35395.32,5.35
1061,Acquisition_Free_Shipping_1061,Free_Shipping,0.0,30.17,2024-11-09 09:30:12.006707,2024-12-22 09:30:12.006707,43,Lapsed,Email,Acquisition,,0.157,19109.03,25.12
1062,Reactivation_Free_Shipping_1062,Free_Shipping,0.0,52.68,2024-10-31 00:23:34.856337,2024-12-20 00:23:34.856337,50,New_Customer,SMS,Reactivation,Sports,0.171,14177.15,24.11
1063,Upsell_Percentage_Discount_1063,Percentage_Discount,28.8,23.91,2024-07-27 02:55:22.210845,2024-08-14 02:55:22.210845,18,New_Customer,Website_Banner,Upsell,,0.172,35721.95,11.14
1064,Reactivation_Fixed_Amount_1064,Fixed_Amount,13.43,0.0,2024-11-01 20:25:12.172483,2024-12-09 20:25:12.172483,38,All_Customers,In_App,Reactivation,,0.152,25232.87,47.38
1065,Upsell_Percentage_Discount_1065,Percentage_Discount,10.7,,2025-08-17 09:23:02.661151,2025-08-30 09:23:02.661151,13,New_Customer,Social,Upsell,,0.202,22848.06,39.76
1066,Retention_Percentage_Discount_1066,Percentage_Discount,22.8,78.71,2025-05-25 23:21:39.816055,2025-06-14 23:21:39.816055,20,Medium_Value,SMS,Retention,Beauty,0.235,10584.11,24.73
1067,Upsell_Fixed_Amount_1067,Fixed_Amount,20.19,48.8,2025-08-17 12:40:54.792848,2025-08-26 12:40:54.792848,9,Low_Value,SMS,Upsell,,0.235,22869.59,6.64
1068,Reactivation_BOGO_1068,BOGO,0.0,83.45,2025-02-26 15:50:03.408943,2025-04-13 15:50:03.408943,46,High_Value,Social,Reactivation,,0.145,30933.03,31.06
1069,Acquisition_Fixed_Amount_1069,Fixed_Amount,28.3,68.72,2025-05-04 06:23:32.056545,2025-05-31 06:23:32.056545,27,All_Customers,SMS,Acquisition,,0.12,26235.01,42.68
1070,Retention_Percentage_Discount_1070,Percentage_Discount,37.8,79.36,2024-09-23 15:42:16.727199,2024-10-02 15:42:16.727199,9,Lapsed,Website_Banner,Retention,,0.056,43995.1,9.91
1071,Reactivation_Fixed_Amount_1071,Fixed_Amount,29.09,0.0,2024-10-14 06:02:56.594565,2024-12-10 06:02:56.594565,57,All_Customers,SMS,Reactivation,Electronics,0.101,10143.42,37.8
1072,Reactivation_Percentage_Discount_1072,Percentage_Discount,32.7,84.66,2025-02-14 16:28:31.531634,2025-03-30 16:28:31.531634,44,New_Customer,Email,Reactivation,,0.132,48954.65,21.64
1073,Reactivation_BOGO_1073,BOGO,0.0,86.71,2025-06-29 23:26:51.802417,2025-08-27 23:26:51.802417,59,High_Value,Email,Reactivation,Beauty,0.16,38442.25,22.22
1074,Cross_Sell_Percentage_Discount_1074,Percentage_Discount,43.5,76.16,2025-03-25 03:15:43.029524,2025-04-13 03:15:43.029524,19,High_Value,In_App,Cross_Sell,,0.112,8322.51,26.3
1075,Acquisition_Free_Shipping_1075,Free_Shipping,0.0,90.57,2025-03-02 01:15:07.343923,2025-03-25 01:15:07.343923,23,Lapsed,In_App,Acquisition,,0.225,7230.47,32.72
1076,Cross_Sell_Fixed_Amount_1076,Fixed_Amount,10.38,25.65,2025-07-19 09:41:01.559965,2025-07-23 09:41:01.559965,4,All_Customers,Social,Cross_Sell,,0.226,13357.45,24.16
1077,Acquisition_Free_Shipping_1077,Free_Shipping,0.0,39.72,2025-08-03 20:11:42.055358,2025-08-19 20:11:42.055358,16,New_Customer,Social,Acquisition,,0.118,38570.21,28.1
1078,Reactivation_Percentage_Discount_1078,Percentage_Discount,7.6,56.08,2025-03-06 13:44:36.330127,2025-04-06 13:44:36.330127,31,Low_Value,In_App,Reactivation,Sports,0.243,11820.75,39.4
1079,Acquisition_Percentage_Discount_1079,Percentage_Discount,48.0,81.38,2024-09-19 13:08:41.328837,2024-10-29 13:08:41.328837,40,Lapsed,Email,Acquisition,Home,0.082,33315.23,41.48
